"school_name";"title";"id";"tage";"zeit";"ort";"kursleiter";"zeitraum";"preise";"status"
"UNI POTSDAM";"Klettern für Kinder";"1501";"Di";"15:30-16:30";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '15', '15', '--']";"buchen"
"UNI POTSDAM";"Klettern für Kinder";"1502";"Di";"16:30-17:30";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '17', '17', '23']";"Warteliste"
"UNI POTSDAM";"Klettern für Kinder";"1503";"Di";"16:30-17:30";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '15', '15', '--']";"buchen"
"UNI POTSDAM";"Klettern für Kinder";"1504";"Mi";"16:45-17:45";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '17', '17', '23']";"Warteliste"
"UNI POTSDAM";"Klettern für Kinder";"1506";"Mi";"16:45-17:45";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '15', '15', '--']";"buchen"
"UNI POTSDAM";"Klettern für Kinder";"1505";"Do";"16:30-17:30";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '17', '17', '23']";"nur über Büro"
"UNI POTSDAM";"Klettern für Kinder";"1507";"Do";"16:30-17:30";"Golm, Haus 11, Kletter-/Boulderbereich";"19.10.-07.02.";"['10', '15', '15', '--']";"buchen"
"UNI POTSDAM";"Konditionstraining mit Musik";"1520";"Di";"18:15-19:15";"N.P., Haus 12, Halle 1";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Konditionstraining mit Musik";"1521";"Mi";"18:00-19:00";"CityFit";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Konditionstraining mit Musik";"1522";"Mi";"19:00-20:00";"Film-Universität Babelsberg, Raum 5401";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Konditionstraining mit Musik";"1523";"Do";"19:30-20:30";"Lennehof";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Krav Maga";"1530";"Mo";"20:00-21:30";"Selfdefense & Survivalclub Berlin Wedding";"19.10.-07.02.";"['25', '30', '30', '35']";"Warteliste"
"UNI POTSDAM";"Krav Maga";"1531";"Do";"19:30-21:00";"Selfdefense & Survivalclub Berlin Mitte";"19.10.-07.02.";"['25', '30', '30', '35']";"buchen"
"UNI POTSDAM";"Krav Maga Frauen - SV Workshop";"0195";"Sa";"10:00-15:00";"Golm, Haus 11, Budobereich";"14.11.";"['20', '30', '30', '40']";"abgelaufen"
"UNI POTSDAM";"Langhanteltraining";"2000";"Mo";"17:45-18:45";"Golm, Haus 11, Group Fitness Halle";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Langhanteltraining";"2001";"Di";"18:00-19:00";"Golm, Haus 11, Group Fitness Halle";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Laufgruppe";"2010";"Di";"18:00-19:30";"N.P., Haus 8, vor dem Audimax";"19.10.-07.02.";"['5', '8', '8', '10']";"buchen"
"UNI POTSDAM";"Laufgruppe";"2011";"Do";"18:00-19:30";"N.P., Haus 8, vor dem Audimax";"19.10.-07.02.";"['5', '8', '8', '10']";"buchen"
"UNI POTSDAM";"Leichtathletik";"2020";"Mo";"18:00-19:30";"Luftschiffhafen, Leichtathletikhalle";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Leichtathletik";"2021";"Do";"18:00-19:30";"Luftschiffhafen, Leichtathletikhalle";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Line Dance";"2030";"Di";"17:00-18:30";"N.P., Haus 12, Gymraum";"26.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Massage";"2040";"Mo";"18:00-19:30";"Golm, Haus 17, Raum 0.09";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Massage";"2041";"Mo";"19:45-21:15";"Golm, Haus 17, Raum 0.09";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Massage Klassisch - Workshop";"2050";"Fr";"1. 17:00-20:00";"Golm, Haus 17, Raum 0.09";"27.11.-28.11.";"['20', '30', '30', '40']";"abgelaufen"
"UNI POTSDAM";"Massage Klassisch - Workshop";"2050";"Sa";"2. 12:00-16:00";"Golm, Haus 17, Raum 0.09";"27.11.-28.11.";"['20', '30', '30', '40']";"abgelaufen"
"UNI POTSDAM";"Mountainbike (MTB) - Workshop";"2055";"Sa";"09:00-16:00";"WassersportzentrumWassersportzentrum";"14.11.-15.11.";"['80', '90', '90', '100']";"abgelaufen"
"UNI POTSDAM";"Mountainbike (MTB) - Workshop";"2055";"So";"09:00-16:00";"WassersportzentrumWassersportzentrum";"14.11.-15.11.";"['80', '90', '90', '100']";"abgelaufen"
"UNI POTSDAM";"Ninjutsu und Bujutsu";"2070";"Mi";"20:00-22:00";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Parkour";"2080";"Mi";"17:30-19:30";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['15', '23', '23', '30']";"Warteliste"
"UNI POTSDAM";"Parkour";"2081";"Mi";"19:30-21:30";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['15', '23', '23', '30']";"buchen"
"UNI POTSDAM";"PausenExpress";"6243";"Mo";"10:00-10:15";"Golm, Haus 24, R. 1.54";"02.11.-22.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6243";"Mi";"10:15-10:30";"Golm, Haus 24, R. 1.54";"02.11.-22.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6220";"Mo";"10:30-10:45";"Golm, Haus 35, R.1.03";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6230";"Mo";"11:00-11:15";"Golm, Haus 18, 1.35 (UB)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6244";"Mo";"11:15-11:30";"Golm, Haus 25, R. B 002";"09.11.-29.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6223";"Mo";"12:00-12:15";"FH, Haus 4, Raum 1.14 (Familienzimmer)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6224";"Mo";"12:15-12:30";"FH, Haus 4, Raum 1.14 (Familienzimmer)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6231";"Mo";"13:00-13:15";"Golm, Haus 31, R. 1.05 u. 1.18";"02.11.-22.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6231";"Mi";"14:45-15:00";"Golm, Haus 31, R. 1.05 u. 1.18";"02.11.-22.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6226";"Di";"08:15-08:30";"Griebnitzsee, Haus 5, Bibliothek";"02.11.-22.01.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6225";"Di";"08:30-08:45";"N.P., Haus 14, Foyer";"02.11.-22.01.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6222";"Di";"09:15-09:30";"N.P., Haus 8, R. 0.15 (D2)";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6222";"Do";"09:15-09:30";"N.P., Haus 8, R. 0.15 (D2)";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6227";"Di";"09:45-10:00";"N.P., Haus 3, R. 1.16";"09.11.-29.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6227";"Do";"09:45-10:00";"N.P., Haus 3, R. 1.16";"09.11.-29.01.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6228";"Di";"10:15-10:30";"N.P. Haus 9, R. 1Z.10";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6228";"Do";"10:15-10:30";"N.P. Haus 9, R. 1Z.10";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6219";"Di";"10:45-11:00";"N.P., Haus 4, R. 309";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6235";"Di";"11:30-11:45";"N.P., Haus 6, R. 0.23/0.24";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6235";"Do";"11:30-11:45";"N.P., Haus 6, R. 0.23/0.24";"02.11.-22.01.";"['--', '20', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6255";"Di";"11:45-12:00";"N.P. Haus 9, Pressestelle";"07.12.-26.02.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6221";"Di";"12:00-12:15";"FH, FES, Sportraum Ebbinghaus";"02.11.-22.01.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6229";"Di";"12:00-12:15";"Griebnitzsee, Haus 1, Raum 2.10";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6233";"Di";"12:00-12:15";"N.P., Haus 19, R. 4.18";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6240";"Di";"13:00-13:15";"Golm, Haus 18, 1.23 (UB)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6251";"Mi";"11:30-11:45";"N.P., Haus 12, R. 0.54a";"07.12.-29.02.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6232";"Mi";"13:30-13:45";"N.P., Haus 8, R. 1.22/23";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6242";"Mi";"14:00-14:15";"N.P., Haus 8, R. 1.22/23";"16.11.-05.02.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6239";"Mi";"14:15-14:30";"Golm, Haus 24, R. 1.75";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6245";"Mi";"15:20-15:35";"Golm, Haus 28, R. 1.117";"16.11.-05.02.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6241";"Do";"10:45-11:00";"N.P., Haus 9, R. 0.Z.18";"09.11.-29.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6246";"Do";"10:50-11:05";"Golm, Haus 31, R. 0.02/0.03";"16.11.-05.02.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6237";"Do";"11:15-11:30";"Golm, Haus 18, R. 1.14 (UB)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6247";"Do";"11:30-11:45";"Golm, Haus 28, R. 1.007";"16.11.-05.02.";"['--', '20', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6234";"Do";"11:45-12:00";"Golm, MPI, 1.Et, R. K-1.123";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6248";"Do";"12:00-12:15";"N.P., Haus 19, R. 423";"02.11.-22.01.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6236";"Do";"12:30-12:45";"WIS, Bildungsforum, Am Kanal 47";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PausenExpress";"6249";"Do";"12:30-12:45";"Golm, Haus 14, R. 3.22";"16.11.-05.02.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6250";"Do";"14:00-14:15";"Griebnitzsee, Haus 6, R. 1.17";"16.11.-05.02.";"['--', '10', '--', '--']";"buchen"
"UNI POTSDAM";"PausenExpress";"6238";"Fr";"08:30-08:45";"N.P., Haus 19, R. 2.11 (Mediothek)";"02.11.-22.01.";"['--', '10', '--', '--']";"Warteliste"
"UNI POTSDAM";"PersonalFIT";"3099";"tägl.";"75 Minuten";"";"3 Monate";"['100', '130', '130', '0']";"buchen"
"UNI POTSDAM";"PersonalFIT";"3100";"tägl.";"75 Minuten";"";"3 Monate";"['100', '130', '130', '--']";"buchen"
"UNI POTSDAM";"Pilates";"2098";"Mo";"17:00-18:00";"N.P., Haus 12, Gymraum";"07.12.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Pilates";"2090";"Di";"11:00-12:00";"Lennehof";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2091";"Di";"16:30-17:30";"Sportraum T 3";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2092";"Di";"18:15-19:15";"Lennehof";"26.10.-31.01.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2093";"Di";"19:30-20:30";"N.P., Haus 12, Gymraum";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2095";"Di";"20:30-21:30";"Lennehof";"26.10.-31.01.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Pilates";"2094";"Di";"20:40-21:40";"Sportraum T 3";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2096";"Mi";"16:00-17:00";"Lennehof";"26.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Pilates";"2097";"Sa";"09:00-10:00";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Qi Gong";"2310";"Mi";"18:00-19:30";"Sportraum T 3";"02.11.-14.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Qi Gong";"2311";"Do";"18:00-19:30";"Sportraum T 3";"02.11.-14.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Qi Gong am Mittag";"2320";"Di";"12:30-13:30";"Sportraum T 3";"02.11.-14.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"Realistische Selbstverteidigung";"2330";"Mi";"17:00-18:30";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Realistische Selbstverteidigung für Frauen";"2331";"Mi";"18:30-20:00";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rettungsschwimmen";"2340";"Di";"17:30-18:30";"FH, Raum 4069SWH Brauhausberg";"19.10.-07.02.";"['6', '12', '12', '18']";"Warteliste"
"UNI POTSDAM";"Rettungsschwimmen";"2340";"Di";"19:00-20:00";"FH, Raum 4069SWH Brauhausberg";"19.10.-07.02.";"['6', '12', '12', '18']";"Warteliste"
"UNI POTSDAM";"Rücken- und Fußschule";"2350";"Mi";"18:30-19:30";"N.P., Haus 12, Gymraum";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"RückenFit";"2364";"Di";"19:00-20:00";"Film-Universität Babelsberg, Raum 5401";"26.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"RückenFit";"2360";"Mi";"11:30-12:30";"Lennehof";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"RückenFit";"2361";"Mi";"18:50-19:50";"FH, Pappelallee (Theaterwerkstatt)";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"RückenFit";"2362";"Mi";"19:30-20:30";"N.P., Haus 12, Gymraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"RückenFit";"2362";"Do";"20:15-21:15";"CityFit";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rückenschule";"2370";"Mo";"17:00-18:00";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rückenschule";"2371";"Mo";"18:00-19:00";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rückenschule";"2372";"Di";"17:00-18:00";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rückenschule";"2373";"Mi";"17:30-18:30";"N.P., Haus 12, Gymraum";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"Rückenschule";"2374";"Mi";"18:00-19:00";"Lennehof";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Rückenschule";"2375";"Do";"19:30-20:30";"Sportraum T 3";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Salsa";"2380";"Mo";"18:00-19:30";"Sportraum T 3";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Salsa";"2381";"Do";"18:45-20:15";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Salsa";"2382";"Do";"20:15-21:45";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Salsa Rueda";"2390";"Mo";"19:30-21:30";"Sportraum T 3";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Salsa-Bachata-Mix";"2400";"Fr";"19:30-21:00";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Sauna";"2410";"Di";"17:30-19:30";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Sauna";"2411";"Di";"19:30-21:30";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Sauna";"2412";"Mi";"18:00-20:00";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Sauna";"2413";"Mi";"20:00-22:00";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Sauna";"2414";"Do";"18:30-20:30";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Sauna";"2415";"Do";"20:30-22:30";"Sauna";"19.10.-07.02.";"['24', '30', '36', '--']";"buchen"
"UNI POTSDAM";"Schach";"2430";"Mi";"18:00-19:30";"FH, Raum 4041/43";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2440";"Mo";"19:00-20:00";"SWH Brauhausberg";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2441";"Di";"20:00-20:45";"SWH Brauhausberg";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2442";"Mi";"19:00-19:45";"SWH Brauhausberg";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2443";"Mi";"20:00-20:45";"SWH Brauhausberg";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2444";"Do";"19:00-19:45";"Luftschiffhafen, Schwimmhalle";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2445";"Do";"20:00-20:45";"Luftschiffhafen, Schwimmhalle";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2446";"Fr";"19:00-19:45";"Luftschiffhafen, Schwimmhalle";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Schwimmen";"2447";"Fr";"20:00-20:45";"Luftschiffhafen, Schwimmhalle";"19.10.-07.02.";"['10', '18', '18', '--']";"Warteliste"
"UNI POTSDAM";"Skikurs 01 - KIRCHBERG - Österreich";"5010";"Sa";"Abfahrt 08:00";"HU Berlin";"26.12.-02.01.";"['769', '794', '794', '799']";"Warteliste"
"UNI POTSDAM";"Skikurs 01 - KIRCHBERG - Österreich";"5034";"Sa";"Abfahrt 08:00";"HU Berlin";"26.12.-02.01.";"['769', '794', '794', '799']";"Warteliste"
"UNI POTSDAM";"Skikurs 02 - SAALBACH - Österreich";"5021";"Fr";"Abfahrt 22:00";"HU Berlin";"29.01.-06.02.";"['642', '667', '667', '672']";"Warteliste"
"UNI POTSDAM";"Skikurs 02 - SAALBACH - Österreich";"5025";"Fr";"Abfahrt 22:00";"HU Berlin";"29.01.-06.02.";"['642', '667', '667', '672']";"Warteliste"
"UNI POTSDAM";"Skikurs 03 - STUMM - Österreich";"5037";"Fr";"Abfahrt 22:00";"HU Berlin";"05.02.-13.02.";"['769', '794', '794', '799']";"buchen"
"UNI POTSDAM";"Skikurs 03 - STUMM - Österreich";"5038";"Fr";"Abfahrt 22:00";"HU Berlin";"05.02.-13.02.";"['769', '794', '794', '799']";"buchen"
"UNI POTSDAM";"Skikurs 04 - ISSING - Südtirol";"5040";"Fr";"Abfahrt 22:00";"HU Berlin";"12.02.-20.02.";"['752', '777', '777', '782']";"buchen"
"UNI POTSDAM";"Skikurs 04 - ISSING - Südtirol";"5041";"Fr";"Abfahrt 22:00";"HU Berlin";"12.02.-20.02.";"['752', '777', '777', '782']";"buchen"
"UNI POTSDAM";"Skikurs 05 - SAALBACH - Österreich";"5043";"Fr";"Abfahrt 22:00";"HU Berlin";"19.02.-27.02.";"['642', '667', '667', '672']";"Warteliste"
"UNI POTSDAM";"Skikurs 05 - SAALBACH - Österreich";"5044";"Fr";"Abfahrt 22:00";"HU Berlin";"19.02.-27.02.";"['642', '667', '667', '672']";"Warteliste"
"UNI POTSDAM";"Skikurs 06 - ALTENMARKT - Österreich";"5046";"Fr";"Abfahrt 22:00";"HU Berlin";"19.02.-27.02.";"['689', '714', '714', '719']";"Warteliste"
"UNI POTSDAM";"Skikurs 06 - ALTENMARKT - Österreich";"5047";"Fr";"Abfahrt 22:00";"HU Berlin";"19.02.-27.02.";"['689', '714', '714', '719']";"Warteliste"
"UNI POTSDAM";"Skikurs 07 - ISSING - Südtirol";"5049";"Fr";"Abfahrt 22:00";"HU Berlin";"26.02.-05.03.";"['752', '777', '777', '782']";"buchen"
"UNI POTSDAM";"Skikurs 07 - ISSING - Südtirol";"5050";"Fr";"Abfahrt 22:00";"HU Berlin";"26.02.-05.03.";"['752', '777', '777', '782']";"buchen"
"UNI POTSDAM";"Skikurs 08 - MARIA ALM - Österreich";"5052";"Fr";"Abfahrt 22:00";"HU Berlin";"11.03.-19.03.";"['679', '704', '704', '709']";"buchen"
"UNI POTSDAM";"Skikurs 08 - MARIA ALM - Österreich";"5053";"Fr";"Abfahrt 22:00";"HU Berlin";"11.03.-19.03.";"['679', '704', '704', '709']";"buchen"
"UNI POTSDAM";"Skikurs 09 - KIRCHBERG - Österreich";"5055";"Fr";"Abfahrt 22:00";"HU Berlin";"11.03.-19.03.";"['639', '664', '664', '669']";"buchen"
"UNI POTSDAM";"Skikurs 09 - KIRCHBERG - Österreich";"5056";"Fr";"Abfahrt 22:00";"HU Berlin";"11.03.-19.03.";"['639', '664', '664', '669']";"buchen"
"UNI POTSDAM";"Skikurs 10 - ALTENMARKT - Österreich";"5058";"Fr";"Abfahrt 22:00";"HU Berlin";"18.03.-26.03.";"['689', '714', '714', '719']";"buchen"
"UNI POTSDAM";"Skikurs 10 - ALTENMARKT - Österreich";"5059";"Fr";"Abfahrt 22:00";"HU Berlin";"18.03.-26.03.";"['689', '714', '714', '719']";"buchen"
"UNI POTSDAM";"Sling Fitness";"2450";"Di";"19:30-20:30";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Sling Fitness";"2451";"Mi";"19:00-20:00";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Sling Fitness";"2452";"Mi";"20:00-21:00";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Sling Fitness";"2453";"Sa";"10:00-11:00";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Squash";"2480";"Mo-Fr";"08:00-16:00";"Fitness Center Squash, Nuthetal";"19.10.-07.02.";"['24,60', '26,80', '26,80', '--']";"buchen"
"UNI POTSDAM";"Standard-Latein";"2490";"Mo";"19:00-20:30";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Standard-Latein";"2491";"Mo";"20:30-22:00";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"buchen"
"UNI POTSDAM";"Standard-Latein";"2492";"Fr";"18:00-19:30";"Sportraum FH, Alter Markt";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Step & Shape";"2500";"Di";"18:30-19:30";"CityFit";"19.10.-07.02.";"['10', '18', '18', '25']";"Warteliste"
"UNI POTSDAM";"Stickfight";"2510";"Di";"17:50-19:20";"Golm, Haus 11, Budobereich";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"Stretch & Relax";"2520";"Do";"11:00-12:00";"CityFit";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"Stretch & Relax";"2521";"So";"11:00-12:00";"CityFit";"19.10.-07.02.";"['8', '13', '13', '18']";"Warteliste"
"UNI POTSDAM";"Survival-Outdoor-Camp";"2530";"Sa";"";"Campingplatz Krossinsee";"['39', '49', '49', '59']";"abgelaufen"
"UNI POTSDAM";"Survival-Outdoor-Camp";"2531";"Sa";"";"Campingplatz Krossinsee";"24.10.-25.10.";"['59', '69', '69', '79']";"abgelaufen"
"UNI POTSDAM";"Survival-Outdoor-Camp";"2531";"So";"";"Campingplatz Krossinsee";"24.10.-25.10.";"['59', '69', '69', '79']";"abgelaufen"
"UNI POTSDAM";"Survival-Outdoor-Camp II";"2532";"Sa";"";"Campingplatz Krossinsee";"['39', '49', '49', '59']";"abgelaufen"
"UNI POTSDAM";"Survival-Outdoor-Camp II";"2533";"Sa";"";"Campingplatz Krossinsee";"28.11.-29.11.";"['59', '69', '69', '79']";"abgelaufen"
"UNI POTSDAM";"Survival-Outdoor-Camp II";"2533";"So";"";"Campingplatz Krossinsee";"28.11.-29.11.";"['59', '69', '69', '79']";"abgelaufen"
"UNI POTSDAM";"Systema";"2540";"Mo";"19:00-20:30";"N.P., Haus 12, Judoraum";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
"UNI POTSDAM";"Taekwondo";"4000";"Di";"20:15-21:45";"N.P., Haus 12, Halle 1";"19.10.-07.02.";"['8', '13', '13', '18']";"buchen"
